date,id,type,from,to,eth,usd
2017-06-23,0,Sold,0xc352b5,0x00d7c9,0.98,320.0
2017-06-23,0,Bid,0x00d7c9,,0.98,320.0
2017-06-23,0,Bid,0x948a10,,0.67,219.0
2017-06-23,0,Claimed,,0xc352b5,,
2017-06-23,1,Claimed,,0xc352b5,,
2017-06-23,2,Claimed,,0xc352b5,,
2017-06-23,3,Claimed,,0xc352b5,,
2017-06-23,4,Claimed,,0xc352b5,,
2017-06-23,6,Claimed,,0xc352b5,,
2017-06-23,7,Claimed,,0xc352b5,,
2017-06-23,8,Claimed,,0xc352b5,,
2017-06-23,9,Claimed,,0xc352b5,,
2017-06-23,10,Claimed,,0xc352b5,,
2017-06-23,11,Claimed,,0xc352b5,,
2017-06-23,12,Claimed,,0xc352b5,,
2017-06-23,13,Claimed,,0xc352b5,,
2017-06-23,14,Claimed,,0xc352b5,,
2017-06-23,15,Claimed,,0xc352b5,,
2017-06-23,16,Claimed,,0xc352b5,,
2017-06-23,18,Claimed,,0xc352b5,,
2017-06-23,19,Claimed,,0xc352b5,,
2017-06-23,20,Claimed,,0xc352b5,,
2017-06-23,22,Claimed,,0xc352b5,,
2017-06-23,23,Claimed,,0xc352b5,,
2017-06-23,24,Claimed,,0xc352b5,,
2017-06-23,25,Claimed,,0xc352b5,,
2017-06-23,27,Claimed,,0xc352b5,,
2017-06-23,29,Claimed,,0xc352b5,,
2017-06-23,31,Claimed,,0xc352b5,,
2017-06-23,34,Claimed,,0xc352b5,,
2017-06-23,35,Claimed,,0xc352b5,,
2017-06-23,36,Claimed,,0xc352b5,,
2017-06-23,37,Claimed,,0xc352b5,,
2017-06-23,38,Claimed,,0xc352b5,,
2017-06-23,40,Claimed,,0xc352b5,,
2017-06-23,41,Claimed,,0xc352b5,,
2017-06-23,43,Claimed,,0xc352b5,,
2017-06-23,44,Claimed,,0xc352b5,,
2017-06-23,45,Claimed,,0xc352b5,,
2017-06-23,46,Claimed,,0xc352b5,,
2017-06-23,47,Claimed,,0xc352b5,,
2017-06-23,48,Claimed,,0xc352b5,,
2017-06-23,50,Claimed,,0xc352b5,,
2017-06-23,53,Claimed,,0xc352b5,,
2017-06-23,55,Claimed,,0xc352b5,,
2017-06-23,56,Claimed,,0xc352b5,,
2017-06-23,57,Claimed,,0xc352b5,,
2017-06-23,58,Claimed,,0xc352b5,,
2017-06-23,59,Claimed,,0xc352b5,,
2017-06-23,60,Claimed,,0xc352b5,,
2017-06-23,62,Claimed,,0xc352b5,,
2017-06-23,64,Claimed,,0xc352b5,,
2017-06-23,65,Claimed,,0xc352b5,,
2017-06-23,69,Claimed,,0xc352b5,,
2017-06-23,70,Claimed,,0xc352b5,,
2017-06-23,71,Claimed,,0xc352b5,,
2017-06-23,73,Claimed,,0xc352b5,,
2017-06-23,74,Claimed,,0xc352b5,,
2017-06-23,75,Claimed,,0xc352b5,,
2017-06-23,76,Claimed,,0xc352b5,,
2017-06-23,77,Claimed,,0xc352b5,,
2017-06-23,78,Claimed,,0xc352b5,,
2017-06-23,79,Claimed,,0xc352b5,,
2017-06-23,81,Claimed,,0xc352b5,,
2017-06-23,82,Claimed,,0xc352b5,,
2017-06-23,83,Claimed,,0xc352b5,,
2017-06-23,84,Claimed,,0xc352b5,,
2017-06-23,86,Claimed,,0xc352b5,,
2017-06-23,87,Claimed,,0xc352b5,,
2017-06-23,89,Claimed,,0xc352b5,,
2017-06-23,90,Claimed,,0xc352b5,,
2017-06-23,92,Claimed,,0xc352b5,,
2017-06-23,93,Claimed,,0xc352b5,,
2017-06-23,94,Claimed,,0xc352b5,,
2017-06-23,95,Claimed,,0xc352b5,,
2017-06-23,96,Claimed,,0xc352b5,,
2017-06-23,99,Claimed,,0xc352b5,,
2017-06-23,100,Claimed,,0xc352b5,,
2017-06-23,102,Claimed,,0xc352b5,,
2017-06-23,103,Claimed,,0xc352b5,,
2017-06-23,104,Claimed,,0xc352b5,,
2017-06-23,107,Claimed,,0xc352b5,,
2017-06-23,109,Claimed,,0xc352b5,,
2017-06-23,110,Claimed,,0xc352b5,,
2017-06-23,111,Claimed,,0xc352b5,,
2017-06-23,113,Claimed,,0xc352b5,,
2017-06-23,114,Claimed,,0xc352b5,,
2017-06-23,115,Claimed,,0xc352b5,,
2017-06-23,117,Claimed,,0xc352b5,,
2017-06-23,118,Claimed,,0xc352b5,,
2017-06-23,119,Claimed,,0xc352b5,,
2017-06-23,123,Claimed,,0xc352b5,,
2017-06-23,124,Claimed,,0xc352b5,,
2017-06-23,125,Claimed,,0xc352b5,,
2017-06-23,128,Claimed,,0xc352b5,,
2017-06-23,129,Claimed,,0xc352b5,,
2017-06-23,130,Claimed,,0xc352b5,,
2017-06-23,131,Claimed,,0xc352b5,,
2017-06-23,133,Claimed,,0xc352b5,,
2017-06-23,135,Claimed,,0xc352b5,,
2017-06-23,136,Claimed,,0xc352b5,,
2017-06-23,138,Claimed,,0xc352b5,,
2017-06-23,139,Claimed,,0xc352b5,,
2017-06-23,140,Claimed,,0xc352b5,,
2017-06-23,141,Claimed,,0xc352b5,,
2017-06-23,143,Claimed,,0xc352b5,,
2017-06-23,144,Claimed,,0xc352b5,,
2017-06-23,145,Claimed,,0xc352b5,,
2017-06-23,147,Claimed,,0xc352b5,,
2017-06-23,148,Claimed,,0xc352b5,,
2017-06-23,149,Claimed,,0xc352b5,,
2017-06-23,150,Claimed,,0xc352b5,,
2017-06-23,151,Claimed,,0xc352b5,,
2017-06-23,152,Claimed,,0xc352b5,,
2017-06-23,154,Claimed,,0xc352b5,,
2017-06-23,157,Claimed,,0xc352b5,,
2017-06-23,158,Claimed,,0xc352b5,,
2017-06-23,160,Claimed,,0xc352b5,,
2017-06-23,162,Claimed,,0xc352b5,,
2017-06-23,163,Claimed,,0xc352b5,,
2017-06-23,164,Claimed,,0xc352b5,,
2017-06-23,165,Claimed,,0xc352b5,,
2017-06-23,167,Claimed,,0xc352b5,,
2017-06-23,169,Claimed,,0xc352b5,,
2017-06-23,173,Claimed,,0xc352b5,,
2017-06-23,175,Claimed,,0xc352b5,,
2017-06-23,178,Claimed,,0xc352b5,,
2017-06-23,181,Claimed,,0xc352b5,,
2017-06-23,182,Claimed,,0xc352b5,,
2017-06-23,183,Claimed,,0xc352b5,,
2017-06-23,185,Claimed,,0xc352b5,,
2017-06-23,186,Claimed,,0xc352b5,,
2017-06-23,188,Claimed,,0xc352b5,,
2017-06-23,191,Claimed,,0xc352b5,,
2017-06-23,192,Claimed,,0xc352b5,,
2017-06-23,194,Claimed,,0xc352b5,,
2017-06-23,195,Claimed,,0xc352b5,,
2017-06-23,196,Claimed,,0xc352b5,,
2017-06-23,200,Claimed,,0xc352b5,,
2017-06-23,201,Claimed,,0xc352b5,,
2017-06-23,202,Claimed,,0xc352b5,,
2017-06-23,204,Claimed,,0xc352b5,,
2017-06-23,206,Claimed,,0xc352b5,,
2017-06-23,208,Claimed,,0xc352b5,,
2017-06-23,209,Claimed,,0xc352b5,,
2017-06-23,210,Claimed,,0xc352b5,,
2017-06-23,211,Claimed,,0xc352b5,,
2017-06-23,212,Claimed,,0xc352b5,,
2017-06-23,213,Claimed,,0xc352b5,,
2017-06-23,214,Claimed,,0xc352b5,,
2017-06-23,217,Claimed,,0xc352b5,,
2017-06-23,222,Claimed,,0xc352b5,,
2017-06-23,223,Claimed,,0xc352b5,,
2017-06-23,224,Claimed,,0xc352b5,,
2017-06-23,225,Claimed,,0xc352b5,,
2017-06-23,227,Claimed,,0xc352b5,,
2017-06-23,228,Claimed,,0xc352b5,,
2017-06-23,230,Claimed,,0xc352b5,,
2017-06-23,231,Claimed,,0xc352b5,,
2017-06-23,232,Claimed,,0xc352b5,,
2017-06-23,234,Claimed,,0xc352b5,,
2017-06-23,235,Claimed,,0xc352b5,,
2017-06-23,236,Claimed,,0xc352b5,,
2017-06-23,237,Claimed,,0xc352b5,,
2017-06-23,241,Claimed,,0xc352b5,,
2017-06-23,242,Claimed,,0xc352b5,,
2017-06-23,244,Claimed,,0xc352b5,,
2017-06-23,245,Claimed,,0xc352b5,,
2017-06-23,247,Claimed,,0xc352b5,,
2017-06-23,249,Claimed,,0xc352b5,,
2017-06-23,250,Claimed,,0xc352b5,,
2017-06-23,251,Claimed,,0xc352b5,,
2017-06-23,252,Claimed,,0xc352b5,,
2017-06-23,254,Claimed,,0xc352b5,,
2017-06-23,256,Claimed,,0xc352b5,,
2017-06-23,258,Claimed,,0xc352b5,,
2017-06-23,259,Claimed,,0xc352b5,,
2017-06-23,261,Claimed,,0xc352b5,,
2017-06-23,263,Claimed,,0xc352b5,,
2017-06-23,264,Claimed,,0xc352b5,,
2017-06-23,266,Claimed,,0xc352b5,,
2017-06-23,267,Claimed,,0xc352b5,,
2017-06-23,270,Claimed,,0xc352b5,,
2017-06-23,273,Claimed,,0xc352b5,,
2017-06-23,274,Claimed,,0xc352b5,,
2017-06-23,276,Claimed,,0xc352b5,,
2017-06-23,277,Claimed,,0xc352b5,,
2017-06-23,280,Claimed,,0xc352b5,,
2017-06-23,281,Claimed,,0xc352b5,,
2017-06-23,282,Claimed,,0xc352b5,,
2017-06-23,283,Claimed,,0xc352b5,,
2017-06-23,284,Claimed,,0xc352b5,,
2017-06-23,285,Claimed,,0xc352b5,,
2017-06-23,287,Claimed,,0xc352b5,,
2017-06-23,288,Claimed,,0xc352b5,,
2017-06-23,291,Claimed,,0xc352b5,,
2017-06-23,292,Claimed,,0xc352b5,,
2017-06-23,295,Claimed,,0xc352b5,,
2017-06-23,296,Claimed,,0xc352b5,,
2017-06-23,298,Claimed,,0xc352b5,,
2017-06-23,300,Claimed,,0xc352b5,,
2017-06-23,301,Claimed,,0xc352b5,,
2017-06-23,302,Claimed,,0xc352b5,,
2017-06-23,303,Claimed,,0xc352b5,,
2017-06-23,304,Claimed,,0xc352b5,,
2017-06-23,305,Claimed,,0xc352b5,,
2017-06-23,307,Claimed,,0xc352b5,,
2017-06-23,309,Claimed,,0xc352b5,,
2017-06-23,313,Claimed,,0xc352b5,,
2017-06-23,314,Claimed,,0xc352b5,,
2017-06-23,315,Claimed,,0xc352b5,,
2017-06-23,316,Claimed,,0xc352b5,,
2017-06-23,317,Claimed,,0xc352b5,,
2017-06-23,318,Claimed,,0xc352b5,,
2017-06-23,320,Claimed,,0xc352b5,,
2017-06-23,321,Claimed,,0xc352b5,,
2017-06-23,322,Claimed,,0xc352b5,,
2017-06-23,323,Claimed,,0xc352b5,,
2017-06-23,324,Claimed,,0xc352b5,,
2017-06-23,326,Claimed,,0xc352b5,,
2017-06-23,327,Claimed,,0xc352b5,,
2017-06-23,328,Claimed,,0xc352b5,,
2017-06-23,329,Claimed,,0xc352b5,,
2017-06-23,332,Claimed,,0xc352b5,,
2017-06-23,335,Claimed,,0xc352b5,,
2017-06-23,336,Claimed,,0xc352b5,,
2017-06-23,337,Claimed,,0xc352b5,,
2017-06-23,338,Claimed,,0xc352b5,,
2017-06-23,339,Claimed,,0xc352b5,,
2017-06-23,340,Claimed,,0xc352b5,,
2017-06-23,341,Claimed,,0xc352b5,,
2017-06-23,342,Claimed,,0xc352b5,,
2017-06-23,343,Claimed,,0xc352b5,,
2017-06-23,345,Claimed,,0xc352b5,,
2017-06-23,346,Claimed,,0xc352b5,,
2017-06-23,348,Claimed,,0xc352b5,,
2017-06-23,349,Claimed,,0xc352b5,,
2017-06-23,350,Claimed,,0xc352b5,,
2017-06-23,351,Claimed,,0xc352b5,,
2017-06-23,353,Claimed,,0xc352b5,,
2017-06-23,356,Claimed,,0xc352b5,,
2017-06-23,358,Claimed,,0xc352b5,,
2017-06-23,359,Claimed,,0xc352b5,,
2017-06-23,361,Claimed,,0xc352b5,,
2017-06-23,363,Claimed,,0xc352b5,,
2017-06-23,364,Claimed,,0xc352b5,,
2017-06-23,365,Claimed,,0xc352b5,,
2017-06-23,367,Claimed,,0xc352b5,,
2017-06-23,369,Claimed,,0xc352b5,,
2017-06-23,371,Claimed,,0xc352b5,,
2017-06-23,372,Claimed,,0xc352b5,,
2017-06-23,373,Claimed,,0xc352b5,,
2017-06-23,375,Claimed,,0xc352b5,,
2017-06-23,376,Claimed,,0xc352b5,,
2017-06-23,378,Claimed,,0xc352b5,,
2017-06-23,381,Claimed,,0xc352b5,,
2017-06-23,382,Claimed,,0xc352b5,,
2017-06-23,384,Claimed,,0xc352b5,,
2017-06-23,385,Claimed,,0xc352b5,,
2017-06-23,387,Claimed,,0xc352b5,,
2017-06-23,388,Claimed,,0xc352b5,,
2017-06-23,390,Claimed,,0xc352b5,,
2017-06-23,393,Claimed,,0xc352b5,,
2017-06-23,395,Claimed,,0xc352b5,,
2017-06-23,396,Claimed,,0xc352b5,,
2017-06-23,397,Claimed,,0xc352b5,,
2017-06-23,398,Claimed,,0xc352b5,,
2017-06-23,403,Claimed,,0xc352b5,,
2017-06-23,404,Claimed,,0xc352b5,,
2017-06-23,407,Claimed,,0xc352b5,,
2017-06-23,408,Claimed,,0xc352b5,,
2017-06-23,410,Claimed,,0xc352b5,,
2017-06-23,414,Claimed,,0xc352b5,,
2017-06-23,416,Claimed,,0xc352b5,,
2017-06-23,418,Claimed,,0xc352b5,,
2017-06-23,419,Claimed,,0xc352b5,,
2017-06-23,420,Claimed,,0xc352b5,,
2017-06-23,422,Claimed,,0xc352b5,,
2017-06-23,423,Claimed,,0xc352b5,,
2017-06-23,426,Claimed,,0xc352b5,,
2017-06-23,427,Claimed,,0xc352b5,,
2017-06-23,428,Claimed,,0xc352b5,,
2017-06-23,429,Claimed,,0xc352b5,,
2017-06-23,430,Claimed,,0xc352b5,,
2017-06-23,431,Claimed,,0xc352b5,,
2017-06-23,433,Claimed,,0xc352b5,,
2017-06-23,434,Claimed,,0xc352b5,,
2017-06-23,435,Claimed,,0xc352b5,,
2017-06-23,436,Claimed,,0xc352b5,,
2017-06-23,438,Claimed,,0xc352b5,,
2017-06-23,439,Claimed,,0xc352b5,,
2017-06-23,440,Claimed,,0xc352b5,,
2017-06-23,441,Claimed,,0xc352b5,,
2017-06-23,443,Claimed,,0xc352b5,,
2017-06-23,444,Claimed,,0xc352b5,,
2017-06-23,446,Claimed,,0xc352b5,,
2017-06-23,447,Claimed,,0xc352b5,,
2017-06-23,451,Claimed,,0xc352b5,,
2017-06-23,452,Claimed,,0xc352b5,,
2017-06-23,453,Claimed,,0xc352b5,,
2017-06-23,454,Claimed,,0xc352b5,,
2017-06-23,455,Claimed,,0xc352b5,,
2017-06-23,456,Claimed,,0xc352b5,,
2017-06-23,458,Claimed,,0xc352b5,,
2017-06-23,459,Claimed,,0xc352b5,,
2017-06-23,460,Claimed,,0xc352b5,,
2017-06-23,461,Claimed,,0xc352b5,,
2017-06-23,462,Claimed,,0xc352b5,,
2017-06-23,463,Claimed,,0xc352b5,,
2017-06-23,465,Claimed,,0xc352b5,,
2017-06-23,467,Claimed,,0xc352b5,,
2017-06-23,468,Claimed,,0xc352b5,,
2017-06-23,469,Claimed,,0xc352b5,,
2017-06-23,470,Claimed,,0xc352b5,,
2017-06-23,471,Claimed,,0xc352b5,,
2017-06-23,472,Claimed,,0xc352b5,,
2017-06-23,473,Claimed,,0xc352b5,,
2017-06-23,474,Claimed,,0xc352b5,,
2017-06-23,475,Claimed,,0xc352b5,,
2017-06-23,477,Claimed,,0xc352b5,,
2017-06-23,478,Claimed,,0xc352b5,,
2017-06-23,479,Claimed,,0xc352b5,,
2017-06-23,480,Claimed,,0xc352b5,,
2017-06-23,481,Claimed,,0xc352b5,,
2017-06-23,482,Claimed,,0xc352b5,,
2017-06-23,483,Claimed,,0xc352b5,,
2017-06-23,484,Claimed,,0xc352b5,,
2017-06-23,486,Claimed,,0xc352b5,,
2017-06-23,487,Claimed,,0xc352b5,,
2017-06-23,488,Claimed,,0xc352b5,,
2017-06-23,489,Claimed,,0xc352b5,,
2017-06-23,490,Claimed,,0xc352b5,,
2017-06-23,491,Claimed,,0xc352b5,,
2017-06-23,492,Claimed,,0xc352b5,,
2017-06-23,493,Claimed,,0xc352b5,,
2017-06-23,494,Claimed,,0xc352b5,,
2017-06-23,495,Claimed,,0xc352b5,,
2017-06-23,496,Claimed,,0xc352b5,,
2017-06-23,497,Claimed,,0xc352b5,,
2017-06-23,498,Claimed,,0xc352b5,,
2017-06-23,499,Claimed,,0xc352b5,,
2017-06-23,500,Claimed,,0xc352b5,,
2017-06-23,505,Claimed,,0xc352b5,,
2017-06-23,506,Claimed,,0xc352b5,,
2017-06-23,507,Claimed,,0xc352b5,,
2017-06-23,509,Claimed,,0xc352b5,,
2017-06-23,512,Claimed,,0xc352b5,,
2017-06-23,513,Claimed,,0xc352b5,,
2017-06-23,515,Claimed,,0xc352b5,,
2017-06-23,516,Claimed,,0xc352b5,,
2017-06-23,517,Claimed,,0xc352b5,,
2017-06-23,519,Claimed,,0xc352b5,,
2017-06-23,520,Claimed,,0xc352b5,,
2017-06-23,521,Claimed,,0xc352b5,,
2017-06-23,523,Claimed,,0xc352b5,,
2017-06-23,524,Claimed,,0xc352b5,,
2017-06-23,525,Claimed,,0xc352b5,,
2017-06-23,526,Claimed,,0xc352b5,,
2017-06-23,528,Claimed,,0xc352b5,,
2017-06-23,529,Claimed,,0xc352b5,,
2017-06-23,532,Claimed,,0xc352b5,,
2017-06-23,533,Claimed,,0xc352b5,,
2017-06-23,534,Claimed,,0xc352b5,,
2017-06-23,535,Claimed,,0xc352b5,,
2017-06-23,536,Claimed,,0xc352b5,,
2017-06-23,538,Claimed,,0xc352b5,,
2017-06-23,539,Claimed,,0xc352b5,,
2017-06-23,542,Claimed,,0xc352b5,,
2017-06-23,545,Claimed,,0xc352b5,,
2017-06-23,546,Claimed,,0xc352b5,,
2017-06-23,547,Claimed,,0xc352b5,,
2017-06-23,548,Claimed,,0xc352b5,,
2017-06-23,549,Claimed,,0xc352b5,,
2017-06-23,550,Claimed,,0xc352b5,,
2017-06-23,555,Claimed,,0xc352b5,,
2017-06-23,556,Claimed,,0xc352b5,,
2017-06-23,557,Claimed,,0xc352b5,,
2017-06-23,558,Claimed,,0xc352b5,,
2017-06-23,559,Claimed,,0xc352b5,,
2017-06-23,560,Claimed,,0xc352b5,,
2017-06-23,561,Claimed,,0xc352b5,,
2017-06-23,563,Claimed,,0xc352b5,,
2017-06-23,565,Claimed,,0xc352b5,,
2017-06-23,566,Claimed,,0xc352b5,,
2017-06-23,567,Claimed,,0xc352b5,,
2017-06-23,568,Claimed,,0xc352b5,,
2017-06-23,569,Claimed,,0xc352b5,,
2017-06-23,570,Claimed,,0xc352b5,,
2017-06-23,571,Claimed,,0xc352b5,,
2017-06-23,574,Claimed,,0xc352b5,,
2017-06-23,575,Claimed,,0xc352b5,,
2017-06-23,576,Claimed,,0xc352b5,,
2017-06-23,577,Claimed,,0xc352b5,,
2017-06-23,578,Claimed,,0xc352b5,,
2017-06-23,579,Claimed,,0xc352b5,,
2017-06-23,580,Claimed,,0xc352b5,,
2017-06-23,582,Claimed,,0xc352b5,,
2017-06-23,583,Claimed,,0xc352b5,,
2017-06-23,584,Claimed,,0xc352b5,,
2017-06-23,585,Claimed,,0xc352b5,,
2017-06-23,586,Claimed,,0xc352b5,,
2017-06-23,589,Claimed,,0xc352b5,,
2017-06-23,590,Claimed,,0xc352b5,,
2017-06-23,591,Claimed,,0xc352b5,,
2017-06-23,592,Claimed,,0xc352b5,,
2017-06-23,593,Claimed,,0xc352b5,,
2017-06-23,595,Claimed,,0xc352b5,,
2017-06-23,596,Claimed,,0xc352b5,,
2017-06-23,597,Claimed,,0xc352b5,,
2017-06-23,598,Claimed,,0xc352b5,,
2017-06-23,599,Claimed,,0xc352b5,,
2017-06-23,600,Claimed,,0xc352b5,,
2017-06-23,601,Claimed,,0xc352b5,,
2017-06-23,602,Claimed,,0xc352b5,,
2017-06-23,603,Claimed,,0xc352b5,,
2017-06-23,604,Claimed,,0xc352b5,,
2017-06-23,605,Claimed,,0xc352b5,,
2017-06-23,606,Claimed,,0xc352b5,,
2017-06-23,607,Claimed,,0xc352b5,,
2017-06-23,609,Claimed,,0xc352b5,,
2017-06-23,611,Claimed,,0xc352b5,,
2017-06-23,612,Claimed,,0xc352b5,,
2017-06-23,613,Claimed,,0xc352b5,,
2017-06-23,614,Claimed,,0xc352b5,,
2017-06-23,615,Claimed,,0xc352b5,,
2017-06-23,616,Claimed,,0xc352b5,,
2017-06-23,617,Claimed,,0xc352b5,,
2017-06-23,618,Claimed,,0xc352b5,,
2017-06-23,620,Claimed,,0xc352b5,,
2017-06-23,624,Claimed,,0xc352b5,,
2017-06-23,625,Claimed,,0xc352b5,,
2017-06-23,627,Claimed,,0xc352b5,,
2017-06-23,628,Claimed,,0xc352b5,,
2017-06-23,630,Claimed,,0xc352b5,,
2017-06-23,631,Claimed,,0xc352b5,,
2017-06-23,632,Claimed,,0xc352b5,,
2017-06-23,633,Claimed,,0xc352b5,,
2017-06-23,637,Claimed,,0xc352b5,,
2017-06-23,638,Claimed,,0xc352b5,,
2017-06-23,639,Claimed,,0xc352b5,,
2017-06-23,640,Claimed,,0xc352b5,,
2017-06-23,641,Claimed,,0xc352b5,,
2017-06-23,642,Claimed,,0xc352b5,,
2017-06-23,643,Claimed,,0xc352b5,,
2017-06-23,644,Claimed,,0xc352b5,,
2017-06-23,645,Claimed,,0xc352b5,,
2017-06-23,646,Claimed,,0xc352b5,,
2017-06-23,647,Claimed,,0xc352b5,,
2017-06-23,648,Claimed,,0xc352b5,,
2017-06-23,650,Claimed,,0xc352b5,,
2017-06-23,651,Claimed,,0xc352b5,,
2017-06-23,653,Claimed,,0xc352b5,,
2017-06-23,654,Claimed,,0xc352b5,,
2017-06-23,655,Claimed,,0xc352b5,,
2017-06-23,656,Claimed,,0xc352b5,,
2017-06-23,657,Claimed,,0xc352b5,,
2017-06-23,658,Claimed,,0xc352b5,,
2017-06-23,659,Claimed,,0xc352b5,,
2017-06-23,661,Claimed,,0xc352b5,,
2017-06-23,665,Claimed,,0xc352b5,,
2017-06-23,666,Claimed,,0xc352b5,,
2017-06-23,667,Claimed,,0xc352b5,,
2017-06-23,668,Claimed,,0xc352b5,,
2017-06-23,674,Claimed,,0xc352b5,,
2017-06-23,675,Claimed,,0xc352b5,,
2017-06-23,676,Claimed,,0xc352b5,,
2017-06-23,677,Claimed,,0xc352b5,,
2017-06-23,678,Claimed,,0xc352b5,,
2017-06-23,679,Claimed,,0xc352b5,,
2017-06-23,680,Claimed,,0xc352b5,,
2017-06-23,682,Claimed,,0xc352b5,,
2017-06-23,683,Claimed,,0xc352b5,,
2017-06-23,685,Claimed,,0xc352b5,,
2017-06-23,686,Claimed,,0xc352b5,,
2017-06-23,687,Claimed,,0xc352b5,,
2017-06-23,688,Claimed,,0xc352b5,,
2017-06-23,690,Claimed,,0xc352b5,,
2017-06-23,691,Claimed,,0xc352b5,,
2017-06-23,692,Claimed,,0xc352b5,,
2017-06-23,693,Claimed,,0xc352b5,,
2017-06-23,695,Claimed,,0xc352b5,,
2017-06-23,699,Claimed,,0xc352b5,,
2017-06-23,700,Claimed,,0xc352b5,,
2017-06-23,701,Claimed,,0xc352b5,,
2017-06-23,702,Claimed,,0xc352b5,,
2017-06-23,705,Claimed,,0xc352b5,,
2017-06-23,706,Claimed,,0xc352b5,,
2017-06-23,708,Claimed,,0xc352b5,,
2017-06-23,712,Claimed,,0xc352b5,,
2017-06-23,713,Claimed,,0xc352b5,,
2017-06-23,717,Claimed,,0xc352b5,,
2017-06-23,718,Claimed,,0xc352b5,,
2017-06-23,719,Claimed,,0xc352b5,,
2017-06-23,722,Claimed,,0xc352b5,,
2017-06-23,723,Claimed,,0xc352b5,,
2017-06-23,724,Claimed,,0xc352b5,,
2017-06-23,725,Claimed,,0xc352b5,,
2017-06-23,727,Claimed,,0xc352b5,,
2017-06-23,730,Claimed,,0xc352b5,,
2017-06-23,731,Claimed,,0xc352b5,,
2017-06-23,732,Claimed,,0xc352b5,,
2017-06-23,733,Claimed,,0xc352b5,,
2017-06-23,734,Claimed,,0xc352b5,,
2017-06-23,736,Claimed,,0xc352b5,,
2017-06-23,739,Claimed,,0xc352b5,,
2017-06-23,740,Claimed,,0xc352b5,,
2017-06-23,742,Claimed,,0xc352b5,,
2017-06-23,745,Claimed,,0xc352b5,,
2017-06-23,746,Claimed,,0xc352b5,,
2017-06-23,747,Claimed,,0xc352b5,,
2017-06-23,750,Claimed,,0xc352b5,,
2017-06-23,751,Claimed,,0xc352b5,,
2017-06-23,754,Claimed,,0xc352b5,,
2017-06-23,757,Claimed,,0xc352b5,,
2017-06-23,758,Claimed,,0xc352b5,,
2017-06-23,759,Claimed,,0xc352b5,,
2017-06-23,760,Claimed,,0xc352b5,,
2017-06-23,761,Claimed,,0xc352b5,,
2017-06-23,763,Claimed,,0xc352b5,,
2017-06-23,766,Claimed,,0xc352b5,,
2017-06-23,767,Claimed,,0xc352b5,,
2017-06-23,768,Claimed,,0xc352b5,,
2017-06-23,769,Claimed,,0xc352b5,,
2017-06-23,770,Claimed,,0xc352b5,,
2017-06-23,771,Claimed,,0xc352b5,,
2017-06-23,772,Claimed,,0xc352b5,,
2017-06-23,775,Claimed,,0xc352b5,,
2017-06-23,778,Claimed,,0xc352b5,,
2017-06-23,779,Claimed,,0xc352b5,,
2017-06-23,782,Claimed,,0xc352b5,,
2017-06-23,783,Claimed,,0xc352b5,,
2017-06-23,785,Claimed,,0xc352b5,,
2017-06-23,786,Claimed,,0xc352b5,,
2017-06-23,787,Claimed,,0xc352b5,,
2017-06-23,788,Claimed,,0xc352b5,,
2017-06-23,790,Claimed,,0xc352b5,,
2017-06-23,791,Claimed,,0xc352b5,,
2017-06-23,792,Claimed,,0xc352b5,,
2017-06-23,793,Claimed,,0xc352b5,,
2017-06-23,794,Claimed,,0xc352b5,,
2017-06-23,796,Claimed,,0xc352b5,,
2017-06-23,799,Claimed,,0xc352b5,,
2017-06-23,800,Claimed,,0xc352b5,,
2017-06-23,802,Claimed,,0xc352b5,,
2017-06-23,804,Claimed,,0xc352b5,,
2017-06-23,806,Claimed,,0xc352b5,,
2017-06-23,808,Claimed,,0xc352b5,,
2017-06-23,809,Claimed,,0xc352b5,,
2017-06-23,810,Claimed,,0xc352b5,,
2017-06-23,812,Claimed,,0xc352b5,,
2017-06-23,813,Claimed,,0xc352b5,,
2017-06-23,815,Claimed,,0xc352b5,,
2017-06-23,819,Claimed,,0xc352b5,,
2017-06-23,820,Claimed,,0xc352b5,,
2017-06-23,821,Claimed,,0xc352b5,,
2017-06-23,824,Claimed,,0xc352b5,,
2017-06-23,825,Claimed,,0xc352b5,,
2017-06-23,826,Claimed,,0xc352b5,,
2017-06-23,827,Claimed,,0xc352b5,,
2017-06-23,828,Claimed,,0xc352b5,,
2017-06-23,829,Claimed,,0xc352b5,,
2017-06-23,830,Claimed,,0xc352b5,,
2017-06-23,831,Claimed,,0xc352b5,,
2017-06-23,833,Claimed,,0xc352b5,,
2017-06-23,834,Claimed,,0xc352b5,,
2017-06-23,835,Claimed,,0xc352b5,,
2017-06-23,837,Claimed,,0xc352b5,,
2017-06-23,839,Claimed,,0xc352b5,,
2017-06-23,841,Claimed,,0xc352b5,,
2017-06-23,843,Claimed,,0xc352b5,,
2017-06-23,844,Claimed,,0xc352b5,,
2017-06-23,846,Claimed,,0xc352b5,,
2017-06-23,847,Claimed,,0xc352b5,,
2017-06-23,849,Claimed,,0xc352b5,,
2017-06-23,851,Claimed,,0xc352b5,,
2017-06-23,853,Claimed,,0xc352b5,,
2017-06-23,854,Claimed,,0xc352b5,,
2017-06-23,856,Claimed,,0xc352b5,,
2017-06-23,857,Claimed,,0xc352b5,,
2017-06-23,863,Claimed,,0xc352b5,,
2017-06-23,864,Claimed,,0xc352b5,,
